dog_id,tbp_anaplasma,tbp_mycoplasma,tbp_ecanis,tbp_bgibsoni,tbp_bvogeli,tbp_hcanis,tbp_infecnum,tbp_infstat,tbp_comb,sam_date,sam_country,sam_long,sam_lat,dog_clinic,sam_avrf,sam_popdensity,sam_popdensitygrp,sam_rainfall,sam_precipitation,sam_temp_min,sam_temp_max,sam_temp_av,sam_rh_night,sam_rh_day,sam_daysrain,sam_temp,dog_clinic_type,dog_province,dog_zone,dog_breedgrp,dog_breed,dog_age_mo,dog_agegrp,dog_sex,dog_neuterstat,hx_exint,hx_cough,hx_dyspnoea,hx_dyspnoea_fq,hx_skin,hx_weightloss,hx_tkfvr,hx_epistaxis,hx_seizure,dog_dewrmed,dw_last,dw_type,dw_drug,dw_fq,dog_tkrx,tk_last,tk_fq,tk_roa,tk_topical,tk_systemic,tk_drug,tk_proper,tk_fqproper,tk_properlast,tk_anyproper,dog_condition,dog_bcs,dog_temp,cs_pyrexia,cs_eyes,cs_eyes_data,cs_ears,cs_ears_data,cs_nares,cs_nares_data,cs_mucsmem,cs_ln,cs_neuro,cs_breath,cs_urt,cs_sphep,cs_vomitdia,cs_appetite,cs_ascites,sk_nodules,sk_growths,sk_erythema,sk_pruritis,sk_hyperpig,sk_thick,sk_alopecia,sk_subcut,sk_dx,sk_magwound,sk_tick,sk_flea,sk_lice,sk_ecto,sk_wound,dog_zone2
K224,0,0,1,0,0,0,1,1,E,9-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,rot,54,4,1,0,0,0,0,0,0,0,0,0,0,1,17.14285714,1,1,2,1,102.8571429,dn,2,na,oral,3,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K225,0,0,0,0,0,0,0,0,None,9-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,dash,3,1,1,0,0,0,0,0,0,0,0,0,0,1,dn,1,8,dn,1,dn,dn,1,shampoo,na,dn,0,0,0,0,3,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,0,0,0,0,1
K226,0,0,0,0,0,0,0,0,None,9-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,gs,18,3,0,0,0,0,0,0,0,0,0,0,0,1,8.571428571,1,1,2,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K227,0,0,0,0,0,0,0,0,None,11-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,gs,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,dn,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K228,0,0,0,0,0,0,0,0,None,11-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,120,5,1,1,0,na,0,0,1,na,0,0,0,1,dn,1,8,5,1,dn,5,2,na,inject,2,1,0,0,0,3,3,na,na,0,na,1,Aural haematoma (left ear pinna),0,na,3,0,0,0,0,0,na,na,0,1,0,0,0,1,normal,1,0,1,0,0,1,0,1,0,1
K229,0,0,0,1,0,0,1,1,G,11-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,96,5,0,1,na,na,0,0,1,na,0,0,0,1,dn,1,1,2,1,dn,dn,1,shampoo,na,dn,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,1,1,increased,1,0,1,0,0,1,0,1,0,1
K230,0,0,0,0,0,0,0,0,None,11-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,6,2,1,0,0,0,0,0,0,0,0,0,0,1,4.285714286,1,8,2,1,dn,6,1,powder,na,5,1,1,0,1,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,1,0,normal,0,0,1,0,1,1,0,1,0,1
K231,0,0,0,1,0,0,1,1,G,11-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,terrier,48,4,0,0,0,0,0,0,0,0,0,0,0,1,dn,1,8,2,na,na,na,na,na,na,na,0,0,0,0,na,na,na,na,0,na,0,na,0,na,3,1,na,0,0,0,na,na,0,0,0,0,1,0,normal,0,0,1,0,1,1,0,1,0,1
K232,1,0,0,0,0,1,2,1,AH,11-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,24,3,1,1,0,0,0,0,0,0,0,0,0,1,12.85714286,1,1,3,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,1,1,0,normal,0,0,1,0,1,1,0,1,0,1
K233,0,0,0,1,0,0,1,1,G,11-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,84,5,0,1,0,na,0,0,0,na,0,0,0,1,2,1,1,dn,1,dn,dn,1,powder,na,5,0,0,0,0,3,5,na,na,0,na,0,na,0,na,3,0,na,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K234,0,0,0,0,0,0,0,0,None,11-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,7,2,1,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,1,0,0,normal,0,0,1,0,0,1,0,1,0,1
K235,0,0,0,0,0,0,0,0,None,13-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,48,4,0,1,0,na,0,0,1,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,1,0,normal,0,0,1,0,0,1,0,1,0,1
K236,1,0,0,1,0,0,2,1,AG,13-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,boxer,90,5,0,0,0,na,0,0,0,na,0,0,0,1,8.571428571,1,1,dn,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,1,1,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K237,0,0,0,0,0,1,1,1,H,13-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,3,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K238,1,0,0,0,0,1,2,1,AH,13-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,9,2,1,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,1,dn,5,1,powder,na,5,1,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,0,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K239,0,0,0,0,0,0,0,0,None,13-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,dob,108,5,0,0,na,na,na,0,na,na,na,na,na,1,12.85714286,1,1,2,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,1,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K240,0,1,0,1,0,0,2,1,MG,13-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,120,5,1,0,0,0,0,0,1,na,0,0,0,na,na,na,na,na,1,dn,dn,1,"powder, shampoo",na,5,0,0,0,0,2,3,na,na,na,na,na,na,na,na,na,na,na,na,na,0,na,na,na,na,na,na,na,na,unknwn,na,0,na,0,na,na,0,0,0,1
K241,0,0,0,0,0,1,1,1,H,16-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,6,2,1,0,0,0,0,0,1,0,0,0,0,1,0.571428571,1,1,2,na,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,1,bilateral otitis externa (mites?),1,unknwn,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K242,0,0,0,1,0,0,1,1,G,15-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,42,4,1,0,0,na,0,0,0,0,0,0,0,1,2,1,1,3,1,dn,dn,1,shampoo,na,dn,0,0,0,0,3,3,na,3,0,na,0,na,0,na,3,0,0,0,0,0,0,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K243,0,0,0,0,0,0,0,0,None,15-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,unknwn,na,0,1,na,na,na,0,1,na,na,na,na,na,na,na,na,na,1,dn,5,1,powder,na,5,1,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K244,0,0,0,1,0,0,1,1,G,15-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,36,4,0,1,na,na,na,0,1,na,0,0,0,1,25.71428571,1,1,3,1,dn,5,1,powder,na,5,1,0,0,0,3,3,na,na,0,na,1,Aural haematoma - left ear,0,na,1,0,0,0,0,0,na,na,0,0,0,0,1,1,normal,1,0,1,0,1,1,0,1,0,1
K245,0,0,0,0,0,0,0,0,None,15-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,120,5,0,1,0,0,0,0,1,0,0,0,0,1,12.85714286,1,2,2,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,1,0,0,1,normal,0,0,1,0,1,1,0,1,0,1
K246,1,0,0,0,0,0,1,1,A,17-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,3,1,1,0,0,0,0,0,0,0,0,0,0,1,dn,1,8,dn,1,dn,dn,1,shampoo,na,dn,0,0,0,0,3,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K247,0,0,0,1,0,1,2,1,GH,17-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,132,5,0,1,na,na,na,0,na,na,na,na,na,1,8.571428571,1,8,dn,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,0,na,0,0,1,0,0,1,normal,1,0,1,0,0,1,0,1,0,1
K248,0,1,0,0,0,0,1,1,M,17-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,gs,12,2,1,0,0,0,0,0,0,0,0,0,0,1,4.285714286,1,1,2,1,dn,dn,1,shampoo,na,dn,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,1,0,0,0,0,0,0,1
K249,0,1,0,0,0,0,1,1,M,17-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,36,4,1,0,0,0,0,0,0,0,0,0,0,1,17.14285714,1,1,3,0,na,na,na,na,na,na,0,0,0,0,3,4,na,3,0,na,0,na,0,na,3,0,0,0,0,0,0,na,0,1,0,0,1,0,normal,0,0,1,0,1,1,0,1,0,1
K250,0,0,0,1,0,0,1,1,G,17-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,72,4,1,1,na,na,na,0,na,na,0,0,0,1,8.571428571,1,1,3,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,1,1,0,normal,0,0,1,0,0,0,0,0,0,1
K251,0,0,0,0,0,0,0,0,None,17-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,8,2,0,0,0,0,0,0,1,0,0,0,0,1,12.85714286,1,8,dn,1,dn,dn,2,na,inject,2,0,0,0,0,1,2,na,na,0,na,0,na,0,na,1,na,0,0,0,0,na,na,0,0,0,1,1,1,increased,1,0,1,0,0,1,0,1,0,1
K252,0,0,0,0,0,0,0,0,None,19-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0.285714286,1,1,dn,1,dn,5,1,powder,na,5,1,0,0,0,3,3,na,3,0,na,0,na,0,na,3,0,1,0,0,0,0,na,0,0,0,0,0,0,normal,0,0,1,0,0,0,0,0,0,1
K253,0,1,0,0,0,1,2,1,MH,19-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,72,4,1,0,na,na,na,0,na,na,na,na,na,1,25.71428571,1,8,3,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,na,na,na,1,na,unknwn,na,0,1,0,1,1,0,1,1,1
K254,0,0,0,0,0,0,0,0,None,19-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,dob,48,4,1,0,na,na,na,0,na,na,na,na,na,1,25.71428571,1,1,3,na,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K255,0,0,0,0,0,0,0,0,None,19-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,96,5,1,0,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,1,0,0,1,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K256,0,0,0,0,0,0,0,0,None,19-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,gs,3,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,dn,na,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K257,0,0,0,0,0,0,0,0,None,24-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,gs,42,4,1,0,0,0,0,0,0,0,0,0,0,1,25.71428571,1,8,3,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,1,1
K258,0,0,0,0,0,0,0,0,None,24-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,rot,18,3,1,0,0,0,0,0,1,0,0,0,0,1,4.285714286,1,1,5,1,dn,dn,1,shampoo,na,dn,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,1,1,1,increased,1,0,1,0,0,1,0,1,0,1
K259,0,0,0,0,1,0,1,1,V,1-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,8,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,dn,1,dn,dn,1,spray,na,dn,0,0,0,0,4,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K260,0,0,0,0,0,0,0,0,None,1-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,gs,18,3,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,dn,1,dn,5,1,powder,na,dn,1,0,0,0,3,4,na,1,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K261,0,0,0,0,0,0,0,0,None,1-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,24,3,1,0,na,na,na,0,na,na,0,0,0,1,6,1,8,2,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,na,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K262,0,0,0,0,0,0,0,0,None,1-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,12,2,0,1,na,na,na,0,na,na,0,0,0,1,6,1,8,dn,1,dn,dn,1,shampoo,na,dn,0,0,0,0,3,3,na,na,1,unknwn,1,unknwn,1,unknwn,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,1,1
K263,0,0,0,1,0,0,1,1,G,1-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,terrier,24,3,0,1,na,na,na,0,na,na,0,0,0,1,25.71428571,1,8,4,0,na,na,na,na,na,na,0,0,0,0,2,3,na,1,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K265,0,0,0,0,0,1,1,1,H,3-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,36,4,0,1,na,na,na,0,na,na,0,0,0,na,na,na,na,na,1,34.28571429,dn,2,na,oral,3,0,0,0,0,3,4,na,na,1,unknwn,1,unknwn,1,unknwn,3,0,0,0,0,0,na,na,0,na,na,na,na,na,normal,0,0,1,0,0,0,0,0,1,1
K266,0,0,0,1,0,0,1,1,G,3-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,60,4,0,1,na,na,na,0,na,na,0,0,0,1,17.14285714,1,8,3,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,1,unknwn,1,unknwn,1,unknwn,3,0,0,0,0,0,0,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K268,0,0,0,0,0,1,1,1,H,3-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,66,4,1,1,na,na,na,0,na,na,na,na,na,1,12.85714286,dn,8,2,1,dn,5,1,powder,na,dn,1,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K269,0,0,1,0,0,1,2,1,EH,3-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,dash,24,3,1,0,na,na,na,0,na,na,na,na,na,1,12.85714286,1,8,2,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,1,1,0,0,0,0,na,na,0,0,0,0,0,0,unknwn,1,0,1,0,0,1,0,1,0,1
K270,0,0,0,1,0,0,1,1,G,3-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,gs,18,3,1,0,0,na,0,0,0,0,0,0,0,1,12.85714286,1,1,2,1,25.71428571,3,2,na,oral,3,0,0,0,0,3,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K271,0,0,0,0,0,0,0,0,None,6-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,36,4,0,1,na,na,na,0,na,na,na,na,na,1,6,1,1,2,1,25.71428571,dn,2,na,oral,3,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,0,0,0,0,1
K272,0,0,0,1,0,0,1,1,G,6-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,lab,18,3,0,0,0,0,0,0,0,0,0,0,0,1,8.571428571,1,1,2,1,17.14285714,5,2,na,oral,3,0,0,0,0,4,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K273,0,0,0,0,0,1,1,1,H,6-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,48,4,1,0,na,na,na,0,na,na,na,na,na,1,2,1,1,5,1,dn,3,1,spoton,na,1,1,0,0,0,na,na,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K274,0,0,0,1,0,1,2,1,GH,7-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,36,4,0,0,0,0,0,0,0,0,1,0,0,1,4.285714286,1,8,dn,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,1,0,0,1,0,1
K275,0,0,0,1,0,0,1,1,G,8-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,2,local,72,4,1,0,0,0,0,0,1,0,0,0,0,1,12.85714286,dn,8,dn,1,4.285714286,dn,2,na,inject,2,0,0,1,1,2,3,na,na,0,na,1,otitis externa - right ear,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K277,0,0,0,0,0,1,1,1,H,8-Jul-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",121.8600004,714,2,115.5,121.8600004,21.7,29.4,25.55,92.9,78,15,25.08,0,1,1,1,lab,36,4,0,0,0,na,0,0,1,0,0,0,0,1,4.285714286,1,8,dn,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,1,otitis externa - both ears,0,na,3,1,0,0,0,0,na,na,0,0,0,1,0,0,normal,0,0,1,0,1,1,0,1,0,1
